02B             
x       y           
[m]     [m]         
0  7.7774303e-009            
4.8923773e-009  7.5859336e-009            
9.7847547e-009  7.5217984e-009            
1.4677132e-008  7.5444542e-009            
1.9569509e-008  7.335362e-009            
2.4461887e-008  7.1234801e-009            
2.9354264e-008  7.0919009e-009            
3.4246641e-008  7.1048676e-009            
3.9139019e-008  7.1988004e-009            
4.4031396e-008  7.226194e-009            
4.8923773e-008  7.2544299e-009            
5.3816151e-008  7.0120646e-009            
5.8708528e-008  6.7204306e-009            
6.3600906e-008  6.4636343e-009            
6.8493283e-008  6.3144247e-009            
7.338566e-008  6.2331762e-009            
7.8278038e-008  6.1856504e-009            
8.3170415e-008  6.173284e-009            
8.8062792e-008  6.0598986e-009            
9.295517e-008  6.1862501e-009            
9.7847547e-008  6.2620805e-009            
1.0273992e-007  6.4451744e-009            
1.076323e-007  6.5045259e-009            
1.1252468e-007  6.5717682e-009            
1.1741706e-007  6.7907156e-009            
1.2230943e-007  6.865275e-009            
1.2720181e-007  6.9974769e-009            
1.3209419e-007  7.0316542e-009            
1.3698657e-007  6.9833176e-009            
1.4187894e-007  6.9115926e-009            
1.4677132e-007  6.8308355e-009            
1.516637e-007  6.7171057e-009            
1.5655608e-007  6.6452259e-009            
1.6144845e-007  6.7104083e-009            
1.6634083e-007  6.7509379e-009            
1.7123321e-007  6.6593932e-009            
1.7612558e-007  6.4582198e-009            
1.8101796e-007  6.3011533e-009            
1.8591034e-007  6.1359078e-009            
1.9080272e-007  6.1088385e-009            
1.9569509e-007  5.9514363e-009            
2.0058747e-007  5.8901191e-009            
2.0547985e-007  6.1428253e-009            
2.1037223e-007  6.171167e-009            
2.152646e-007  6.1802436e-009            
2.2015698e-007  6.1653192e-009            
2.2504936e-007  6.2070047e-009            
2.2994174e-007  6.2123286e-009            
2.3483411e-007  6.1752738e-009            
2.3972649e-007  6.0962351e-009            
2.4461887e-007  6.0261571e-009            
2.4951124e-007  5.9687254e-009            
2.5440362e-007  5.8368536e-009            
2.59296e-007  5.797563e-009            
2.6418838e-007  5.6661183e-009            
2.6908075e-007  5.8282696e-009            
2.7397313e-007  5.8338948e-009            
2.7886551e-007  5.8275933e-009            
2.8375789e-007  5.8301885e-009            
2.8865026e-007  5.7524888e-009            
2.9354264e-007  5.7431664e-009            
2.9843502e-007  5.6742649e-009            
3.033274e-007  5.7476201e-009            
3.0821977e-007  5.8315679e-009            
3.1311215e-007  6.0511204e-009            
3.1800453e-007  6.140246e-009            
3.228969e-007  6.2796667e-009            
3.2778928e-007  6.5776033e-009            
3.3268166e-007  6.8915976e-009            
3.3757404e-007  7.1863597e-009            
3.4246641e-007  7.420343e-009            
3.4735879e-007  7.6152306e-009            
3.5225117e-007  7.7927367e-009            
3.5714355e-007  7.8879426e-009            
3.6203592e-007  7.9784779e-009            
3.669283e-007  8.0118597e-009            
3.7182068e-007  7.9318235e-009            
3.7671306e-007  7.724906e-009            
3.8160543e-007  7.740233e-009            
3.8649781e-007  7.6304584e-009            
3.9139019e-007  7.651706e-009            
3.9628257e-007  7.6352431e-009            
4.0117494e-007  7.6829826e-009            
4.0606732e-007  7.6551383e-009            
4.109597e-007  7.6860209e-009            
4.1585207e-007  7.6898163e-009            
4.2074445e-007  7.6891456e-009            
4.2563683e-007  7.7022288e-009            
4.3052921e-007  7.8676969e-009            
4.3542158e-007  7.7747858e-009            
4.4031396e-007  7.836836e-009            
4.4520634e-007  7.9972349e-009            
4.5009872e-007  8.1059801e-009            
4.5499109e-007  8.1590453e-009            
4.5988347e-007  8.2372971e-009            
4.6477585e-007  8.275327e-009            
4.6966823e-007  8.3304808e-009            
4.745606e-007  8.3089479e-009            
4.7945298e-007  8.2485501e-009            
4.8434536e-007  8.2109193e-009            
4.8923773e-007  8.1500872e-009            
4.9413011e-007  8.0091814e-009            
4.9902249e-007  7.8517196e-009            
5.0391487e-007  7.7728656e-009            
5.0880724e-007  7.7102047e-009            
5.1369962e-007  7.5943504e-009            
5.18592e-007  7.461392e-009            
5.2348438e-007  7.4395514e-009            
5.2837675e-007  7.4625501e-009            
5.3326913e-007  7.4702728e-009            
5.3816151e-007  7.4832458e-009            
5.4305389e-007  7.6012434e-009            
5.4794626e-007  7.8131538e-009            
5.5283864e-007  8.0397462e-009            
5.5773102e-007  8.1539861e-009            
5.626234e-007  8.2871319e-009            
5.6751577e-007  8.4099635e-009            
5.7240815e-007  8.3852579e-009            
5.7730053e-007  8.4776224e-009            
5.821929e-007  8.5067396e-009            
5.8708528e-007  8.5529295e-009            
5.9197766e-007  8.4264501e-009            
5.9687004e-007  8.4952751e-009            
6.0176241e-007  8.4201267e-009            
6.0665479e-007  8.3335047e-009            
6.1154717e-007  8.2581556e-009            
6.1643955e-007  8.2523598e-009            
6.2133192e-007  8.203732e-009            
6.262243e-007  8.0792918e-009            
6.3111668e-007  7.7295154e-009            
6.3600906e-007  7.3421866e-009            
6.4090143e-007  6.9915835e-009            
6.4579381e-007  6.6520271e-009            
6.5068619e-007  6.5123839e-009            
6.5557856e-007  6.3632783e-009            
6.6047094e-007  6.2466151e-009            
6.6536332e-007  6.1542815e-009            
6.702557e-007  6.1517232e-009            
6.7514807e-007  6.151851e-009            
6.8004045e-007  6.1634756e-009            
6.8493283e-007  6.3335469e-009            
6.8982521e-007  6.5460725e-009            
6.9471758e-007  6.7442655e-009            
6.9960996e-007  6.8990149e-009            
7.0450234e-007  7.0702677e-009            
7.0939472e-007  7.1738988e-009            
7.1428709e-007  7.1716014e-009            
7.1917947e-007  7.2373316e-009            
7.2407185e-007  7.2678894e-009            
7.2896422e-007  7.1645686e-009            
7.338566e-007  7.0418936e-009            
7.3874898e-007  7.0234516e-009            
7.4364136e-007  7.0103738e-009            
7.4853373e-007  7.0743404e-009            
7.5342611e-007  7.1618513e-009            
7.5831849e-007  7.2323867e-009            
7.6321087e-007  7.4051881e-009            
7.6810324e-007  7.6098145e-009            
7.7299562e-007  7.8217424e-009            
7.77888e-007  7.8770586e-009            
7.8278038e-007  7.9166321e-009            
7.8767275e-007  7.8145556e-009            
7.9256513e-007  7.5803835e-009            
7.9745751e-007  7.3811215e-009            
8.0234989e-007  7.193884e-009            
8.0724226e-007  7.0922026e-009            
8.1213464e-007  6.9902347e-009            
8.1702702e-007  6.9971403e-009            
8.2191939e-007  6.9346818e-009            
8.2681177e-007  6.9092193e-009            
8.3170415e-007  6.9190888e-009            
8.3659653e-007  6.8292726e-009            
8.414889e-007  6.8675208e-009            
8.4638128e-007  6.9224586e-009            
8.5127366e-007  7.1217768e-009            
8.5616604e-007  7.3108358e-009            
8.6105841e-007  7.4151076e-009            
8.6595079e-007  7.3490708e-009            
8.7084317e-007  7.2507223e-009            
8.7573555e-007  7.0394104e-009            
8.8062792e-007  6.7795973e-009            
8.855203e-007  6.4592689e-009            
8.9041268e-007  6.1099769e-009            
8.9530505e-007  5.8589309e-009            
9.0019743e-007  5.571728e-009            
9.0508981e-007  5.292967e-009            
9.0998219e-007  5.1437192e-009            
9.1487456e-007  5.0969919e-009            
9.1976694e-007  5.0862502e-009            
9.2465932e-007  4.982845e-009            
9.295517e-007  4.7771989e-009            
9.3444407e-007  4.6362087e-009            
9.3933645e-007  4.4749257e-009            
9.4422883e-007  4.3553537e-009            
9.4912121e-007  4.2533811e-009            
9.5401358e-007  4.2508029e-009            
9.5890596e-007  4.215239e-009            
9.6379834e-007  4.2168425e-009            
9.6869071e-007  4.1706753e-009            
9.7358309e-007  4.2018104e-009            
9.7847547e-007  4.4096035e-009            
9.8336785e-007  4.5815568e-009            
9.8826022e-007  4.7045639e-009            
9.931526e-007  4.7317978e-009            
9.9804498e-007  4.8681392e-009            
1.0029374e-006  5.0944213e-009            
1.0078297e-006  5.1773473e-009            
1.0127221e-006  5.1395548e-009            
1.0176145e-006  5.1674295e-009            
1.0225069e-006  5.3111976e-009            
1.0273992e-006  5.4496688e-009            
1.0322916e-006  5.5262535e-009            
1.037184e-006  5.6003849e-009            
1.0420764e-006  5.5984322e-009            
1.0469688e-006  5.5901851e-009            
1.0518611e-006  5.5865828e-009            
1.0567535e-006  5.5585086e-009            
1.0616459e-006  5.423689e-009            
1.0665383e-006  5.3813848e-009            
1.0714306e-006  5.3868455e-009            
1.076323e-006  5.4259205e-009            
1.0812154e-006  5.5099568e-009            
1.0861078e-006  5.3615631e-009            
1.0910001e-006  5.2090224e-009            
1.0958925e-006  5.0867029e-009            
1.1007849e-006  4.9833265e-009            
1.1056773e-006  4.9352544e-009            
1.1105697e-006  4.944828e-009            
1.115462e-006  5.0160109e-009            
1.1203544e-006  5.0934942e-009            
1.1252468e-006  5.2732161e-009            
1.1301392e-006  5.2426042e-009            
1.1350315e-006  5.3590981e-009            
1.1399239e-006  5.2721031e-009            
1.1448163e-006  5.2212367e-009            
1.1497087e-006  5.0853257e-009            
1.1546011e-006  4.7797518e-009            
1.1594934e-006  4.666392e-009            
1.1643858e-006  4.6251323e-009            
1.1692782e-006  4.7519519e-009            
1.1741706e-006  4.7343086e-009            
1.1790629e-006  4.697988e-009            
1.1839553e-006  4.6923655e-009            
1.1888477e-006  4.7716512e-009            
1.1937401e-006  4.8192074e-009            
1.1986325e-006  4.9151122e-009            
1.2035248e-006  4.9761729e-009            
1.2084172e-006  5.073767e-009            
1.2133096e-006  5.2076941e-009            
1.218202e-006  5.2109363e-009            
1.2230943e-006  5.2476489e-009            
1.2279867e-006  5.2655171e-009            
1.2328791e-006  5.2593928e-009            
1.2377715e-006  5.3552817e-009            
1.2426638e-006  5.3829699e-009            
1.2475562e-006  5.482829e-009            
1.2524486e-006  5.686728e-009            
1.257341e-006  5.7303797e-009            
1.2622334e-006  5.8988678e-009            
1.2671257e-006  6.1017254e-009            
1.2720181e-006  6.3296771e-009            
1.2769105e-006  6.5291512e-009            
1.2818029e-006  6.6366179e-009            
1.2866952e-006  6.705882e-009            
1.2915876e-006  6.6836344e-009            
1.29648e-006  6.7254759e-009            
1.3013724e-006  6.732363e-009            
1.3062648e-006  6.4881739e-009            
1.3111571e-006  6.3022218e-009            
1.3160495e-006  6.2328576e-009            
1.3209419e-006  6.1271633e-009            
1.3258343e-006  5.9595594e-009            
1.3307266e-006  5.900782e-009            
1.335619e-006  5.7905884e-009            
1.3405114e-006  5.8684152e-009            
1.3454038e-006  5.9494491e-009            
1.3502961e-006  6.0118688e-009            
1.3551885e-006  6.1892501e-009            
1.3600809e-006  6.2752796e-009            
1.3649733e-006  6.4272474e-009            
1.3698657e-006  6.5427992e-009            
1.374758e-006  6.5054398e-009            
1.3796504e-006  6.429365e-009            
1.3845428e-006  6.3487474e-009            
1.3894352e-006  6.5750561e-009            
1.3943275e-006  6.7684929e-009            
1.3992199e-006  7.0223426e-009            
1.4041123e-006  7.1960246e-009            
1.4090047e-006  7.3924225e-009            
1.4138971e-006  7.5758012e-009            
1.4187894e-006  7.648772e-009            
1.4236818e-006  7.6471543e-009            
1.4285742e-006  7.5719646e-009            
1.4334666e-006  7.4527592e-009            
1.4383589e-006  7.3916774e-009            
1.4432513e-006  7.4145613e-009            
1.4481437e-006  7.5440004e-009            
1.4530361e-006  7.6724852e-009            
1.4579284e-006  7.7885068e-009            
1.4628208e-006  7.8291202e-009            
1.4677132e-006  7.7326352e-009            
1.4726056e-006  7.6741412e-009            
1.477498e-006  7.6188074e-009            
1.4823903e-006  7.7843535e-009            
1.4872827e-006  8.0225654e-009            
1.4921751e-006  8.0313745e-009            
1.4970675e-006  8.076028e-009            
1.5019598e-006  8.2098829e-009            
1.5068522e-006  8.2504881e-009            
1.5117446e-006  8.2158989e-009            
1.516637e-006  8.104954e-009            
1.5215294e-006  7.9325427e-009            
1.5264217e-006  7.8113478e-009            
1.5313141e-006  7.7612537e-009            
1.5362065e-006  7.7255969e-009            
1.5410989e-006  7.6049323e-009            
1.5459912e-006  7.4200547e-009            
1.5508836e-006  7.3638458e-009            
1.555776e-006  7.388804e-009            
1.5606684e-006  7.5081204e-009            
1.5655608e-006  7.5628983e-009            
1.5704531e-006  7.4384547e-009            
1.5753455e-006  7.2687341e-009            
1.5802379e-006  7.0660922e-009            
1.5851303e-006  6.8206968e-009            
1.5900226e-006  6.611125e-009            
1.594915e-006  6.5624606e-009            
1.5998074e-006  6.4875401e-009            
1.6046998e-006  6.4221306e-009            
1.6095921e-006  6.4004673e-009            
1.6144845e-006  6.3497612e-009            
1.6193769e-006  6.3340523e-009            
1.6242693e-006  6.3828376e-009            
1.6291617e-006  6.2890772e-009            
1.634054e-006  6.0576548e-009            
1.6389464e-006  5.962798e-009            
1.6438388e-006  5.8358717e-009            
1.6487312e-006  5.6829386e-009            
1.6536235e-006  5.6586152e-009            
1.6585159e-006  5.6497311e-009            
1.6634083e-006  5.5346168e-009            
1.6683007e-006  5.4675138e-009            
1.6731931e-006  5.3328005e-009            
1.6780854e-006  5.169705e-009            
1.6829778e-006  5.0438323e-009            
1.6878702e-006  4.8111077e-009            
1.6927626e-006  4.6905275e-009            
1.6976549e-006  4.5559906e-009            
1.7025473e-006  4.4612627e-009            
1.7074397e-006  4.487827e-009            
1.7123321e-006  4.5891137e-009            
1.7172244e-006  4.6444044e-009            
1.7221168e-006  4.6789042e-009            
1.7270092e-006  4.779557e-009            
1.7319016e-006  4.8935465e-009            
1.736794e-006  5.0993344e-009            
1.7416863e-006  5.2069237e-009            
1.7465787e-006  5.4011455e-009            
1.7514711e-006  5.7629734e-009            
1.7563635e-006  6.03822e-009            
1.7612558e-006  6.0763861e-009            
1.7661482e-006  5.9627487e-009            
1.7710406e-006  5.8489863e-009            
1.775933e-006  5.9082661e-009            
1.7808254e-006  5.9301237e-009            
1.7857177e-006  5.7868745e-009            
