01Bfront             
x       y           
[m]     [m]         
7.0450637e-007  4.232832e-009            
7.0939878e-007  4.1760546e-009            
7.1429119e-007  4.1453621e-009            
7.1918359e-007  4.1977792e-009            
7.24076e-007  4.2904237e-009            
7.289684e-007  4.36916e-009            
7.3386081e-007  4.4874744e-009            
7.3875321e-007  4.6376339e-009            
7.4364562e-007  4.8655976e-009            
7.4853802e-007  4.9612273e-009            
7.5343043e-007  5.032452e-009            
7.5832283e-007  5.0922285e-009            
7.6321524e-007  5.1908362e-009            
7.6810764e-007  5.2441555e-009            
7.7300005e-007  5.2583956e-009            
7.7789246e-007  5.2809075e-009            
7.8278486e-007  5.3263501e-009            
7.8767727e-007  5.4009473e-009            
7.9256967e-007  5.4607904e-009            
7.9746208e-007  5.4658768e-009            
8.0235448e-007  5.522404e-009            
8.0724689e-007  5.7115966e-009            
8.1213929e-007  5.8183471e-009            
8.170317e-007  5.8117825e-009            
8.219241e-007  5.9042997e-009            
8.2681651e-007  5.9532119e-009            
8.3170891e-007  5.939121e-009            
8.3660132e-007  5.9095239e-009            
8.4149373e-007  5.8582399e-009            
8.4638613e-007  5.9109916e-009            
8.5127854e-007  5.874717e-009            
8.5617094e-007  5.8360569e-009            
8.6106335e-007  5.8746046e-009            
8.6595575e-007  5.9378685e-009            
8.7084816e-007  6.0017577e-009            
8.7574056e-007  5.9736672e-009            
8.8063297e-007  5.9569376e-009            
8.8552537e-007  5.9204396e-009            
8.9041778e-007  5.9625387e-009            
8.9531018e-007  5.9673284e-009            
9.0020259e-007  6.0612615e-009            
9.0509499e-007  6.1891105e-009            
9.099874e-007  6.2703095e-009            
9.1487981e-007  6.3196396e-009            
9.1977221e-007  6.2840943e-009            
9.2466462e-007  6.252498e-009            
9.2955702e-007  6.0921794e-009            
9.3444943e-007  5.8970693e-009            
9.3934183e-007  5.6976935e-009            
9.4423424e-007  5.5557639e-009            
9.4912664e-007  5.4083638e-009            
9.5401905e-007  5.1944486e-009            
9.5891145e-007  4.9833186e-009            
9.6380386e-007  4.871317e-009            
9.6869626e-007  4.7378859e-009            
9.7358867e-007  4.7468726e-009            
9.7848108e-007  4.6870933e-009            
9.8337348e-007  4.5628457e-009            
9.8826589e-007  4.5395631e-009            
9.9315829e-007  4.5139797e-009            
9.980507e-007  4.3534561e-009            
1.0029431e-006  4.2637509e-009            
1.0078355e-006  4.1634532e-009            
1.0127279e-006  4.0837233e-009            
1.0176203e-006  4.039338e-009            
1.0225127e-006  4.0237491e-009            
1.0274051e-006  4.1375197e-009            
1.0322975e-006  4.3253705e-009            
1.0371899e-006  4.4836597e-009            
1.0420823e-006  4.7199008e-009            
1.0469748e-006  4.8939942e-009            
1.0518672e-006  4.9518117e-009            
1.0567596e-006  5.04893e-009            
1.061652e-006  5.0602154e-009            
1.0665444e-006  5.0049427e-009            
1.0714368e-006  4.9776584e-009            
1.0763292e-006  4.8964947e-009            
1.0812216e-006  4.8380054e-009            
1.086114e-006  4.8004382e-009            
1.0910064e-006  4.6682221e-009            
1.0958988e-006  4.4693971e-009            
1.1007912e-006  4.5138026e-009            
1.1056836e-006  4.5998085e-009            
1.110576e-006  4.6427933e-009            
1.1154684e-006  4.727555e-009            
1.1203608e-006  4.6989364e-009            
1.1252532e-006  4.617863e-009            
1.1301456e-006  4.6112142e-009            
