03Dfront             
x       y           
[m]     [m]         
9.3933464e-007  4.698395e-009            
9.4422701e-007  4.733133e-009            
9.4911937e-007  4.7153476e-009            
9.5401174e-007  4.7017117e-009            
9.5890411e-007  4.7077437e-009            
9.6379648e-007  4.6270895e-009            
9.6868885e-007  4.6351679e-009            
9.7358121e-007  4.6682573e-009            
9.7847358e-007  4.7037911e-009            
9.8336595e-007  4.7548999e-009            
9.8825832e-007  4.7144908e-009            
9.9315068e-007  4.6652142e-009            
9.9804305e-007  4.6605596e-009            
1.0029354e-006  4.6189568e-009            
1.0078278e-006  4.6727373e-009            
1.0127202e-006  4.755451e-009            
1.0176125e-006  4.7356761e-009            
1.0225049e-006  4.7071473e-009            
1.0273973e-006  4.6572454e-009            
1.0322896e-006  4.7195524e-009            
1.037182e-006  4.7502544e-009            
1.0420744e-006  4.7640171e-009            
1.0469667e-006  4.6801228e-009            
1.0518591e-006  4.6075972e-009            
1.0567515e-006  4.6575123e-009            
1.0616438e-006  4.6718434e-009            
1.0665362e-006  4.6604245e-009            
1.0714286e-006  4.5877852e-009            
1.0763209e-006  4.5526626e-009            
1.0812133e-006  4.545848e-009            
1.0861057e-006  4.6308355e-009            
1.090998e-006  4.668984e-009            
1.0958904e-006  4.6494933e-009            
1.1007828e-006  4.65274e-009            
1.1056751e-006  4.5935157e-009            
1.1105675e-006  4.5741955e-009            
1.1154599e-006  4.5232136e-009            
1.1203523e-006  4.5052577e-009            
1.1252446e-006  4.395727e-009            
1.130137e-006  3.5973109e-009            
1.1350294e-006  2.6860607e-009            
1.1399217e-006  2.9267991e-009            
1.1448141e-006  3.3543251e-009            
1.1497065e-006  4.5172343e-009            
1.1545988e-006  4.5985839e-009            
1.1594912e-006  4.5405533e-009            
1.1643836e-006  3.8754919e-009            
1.1692759e-006  4.2290077e-009            
1.1741683e-006  4.4767948e-009            
1.1790607e-006  4.5210255e-009            
1.183953e-006  4.5280239e-009            
1.1888454e-006  4.6503575e-009            
1.1937378e-006  4.6179065e-009            
1.1986301e-006  4.6193342e-009            
1.2035225e-006  4.6135996e-009            
1.2084149e-006  4.5875151e-009            
1.2133072e-006  4.6404997e-009            
1.2181996e-006  4.7223608e-009            
1.223092e-006  4.7663074e-009            
1.2279843e-006  4.7087316e-009            
1.2328767e-006  4.6712215e-009            
1.2377691e-006  4.6620763e-009            
1.2426614e-006  4.7816815e-009            
1.2475538e-006  4.7775954e-009            
1.2524462e-006  4.7491802e-009            
1.2573386e-006  4.7387276e-009            
1.2622309e-006  4.7736929e-009            
1.2671233e-006  4.7311238e-009            
1.2720157e-006  4.6499012e-009            
1.276908e-006  4.7093091e-009            
1.2818004e-006  4.792705e-009            
1.2866928e-006  4.7551949e-009            
1.2915851e-006  4.6549866e-009            
1.2964775e-006  4.2367961e-009            
1.3013699e-006  4.4144384e-009            
1.3062622e-006  4.4649788e-009            
1.3111546e-006  4.4770931e-009            
1.316047e-006  4.4273048e-009            
1.3209393e-006  4.4495372e-009            
1.3258317e-006  4.4363561e-009            
1.3307241e-006  4.4215834e-009            
1.3356164e-006  4.3851534e-009            
1.3405088e-006  4.4554753e-009            
1.3454012e-006  4.4408163e-009            
1.3502935e-006  4.4946536e-009            
1.3551859e-006  4.5637818e-009            
1.3600783e-006  4.6194381e-009            
1.3649706e-006  4.6705469e-009            
1.369863e-006  4.6714061e-009            
1.3747554e-006  4.6424794e-009            
1.3796477e-006  4.632311e-009            
1.3845401e-006  4.5706425e-009            
1.3894325e-006  4.432747e-009            
1.3943249e-006  4.108405e-009            
1.3992172e-006  3.5821552e-009            
1.4041096e-006  4.41236e-009            
1.409002e-006  4.5348641e-009            
1.4138943e-006  4.4965014e-009            
1.4187867e-006  4.5476102e-009            
1.4236791e-006  4.5942284e-009            
1.4285714e-006  4.6249873e-009            
1.4334638e-006  4.697924e-009            
1.4383562e-006  4.6617214e-009            
1.4432485e-006  4.7377844e-009            
1.4481409e-006  4.8365281e-009            
1.4530333e-006  4.9003698e-009            
1.4579256e-006  4.8927594e-009            
1.462818e-006  4.8215412e-009            
1.4677104e-006  4.8611108e-009            
1.4726027e-006  4.7794334e-009            
1.4774951e-006  4.7913771e-009            
1.4823875e-006  4.7764339e-009            
1.4872798e-006  4.7920724e-009            
1.4921722e-006  4.8021971e-009            
1.4970646e-006  4.8147093e-009            
1.5019569e-006  4.8084631e-009            
1.5068493e-006  4.7948841e-009            
1.5117417e-006  4.7603867e-009            
1.5166341e-006  4.7739789e-009            
1.5215264e-006  4.7645495e-009            
1.5264188e-006  4.6836111e-009            
1.5313112e-006  4.7439854e-009            
1.5362035e-006  4.828575e-009            
1.5410959e-006  4.8695657e-009            
1.5459883e-006  4.8266555e-009            
1.5508806e-006  4.8522984e-009            
1.555773e-006  4.7075817e-009            
1.5606654e-006  4.8172961e-009            
1.5655577e-006  4.7598908e-009            
1.5704501e-006  4.7223808e-009            
1.5753425e-006  4.7760475e-009            
1.5802348e-006  4.8505759e-009            
1.5851272e-006  4.8564942e-009            
1.5900196e-006  4.8291022e-009            
