020             
x       y           
[m]     [m]         
0  8.0062534e-009            
4.8923773e-009  8.4851327e-009            
9.7847545e-009  8.9368608e-009            
1.4677132e-008  9.0792753e-009            
1.9569509e-008  9.1386167e-009            
2.4461886e-008  9.1440919e-009            
2.9354264e-008  9.1821736e-009            
3.4246641e-008  9.2780251e-009            
3.9139018e-008  9.5799796e-009            
4.4031395e-008  9.7427611e-009            
4.8923773e-008  9.9111366e-009            
5.381615e-008  1.0024995e-008            
5.8708527e-008  9.7223626e-009            
6.3600905e-008  9.3253784e-009            
6.8493282e-008  9.3557727e-009            
7.3385659e-008  9.4448823e-009            
7.8278036e-008  9.6312197e-009            
8.3170414e-008  1.0074464e-008            
8.8062791e-008  1.0423709e-008            
9.2955168e-008  1.0422233e-008            
9.7847545e-008  1.0549248e-008            
1.0273992e-007  1.0704684e-008            
1.076323e-007  1.0923232e-008            
1.1252468e-007  1.1141239e-008            
1.1741705e-007  1.1331519e-008            
1.2230943e-007  1.1451624e-008            
1.2720181e-007  1.1706511e-008            
1.3209419e-007  1.1931136e-008            
1.3698656e-007  1.1986765e-008            
1.4187894e-007  1.2046907e-008            
1.4677132e-007  1.2260874e-008            
1.516637e-007  1.2413887e-008            
1.5655607e-007  1.2420483e-008            
1.6144845e-007  1.2391136e-008            
1.6634083e-007  1.2105189e-008            
1.712332e-007  1.1110786e-008            
1.7612558e-007  8.8889937e-009            
1.8101796e-007  9.516174e-009            
1.8591034e-007  1.1514014e-008            
1.9080271e-007  1.1904322e-008            
1.9569509e-007  1.1907428e-008            
2.0058747e-007  1.1910427e-008            
2.0547985e-007  1.1861868e-008            
2.1037222e-007  1.1836503e-008            
2.152646e-007  1.1821023e-008            
2.2015698e-007  1.1875068e-008            
2.2504935e-007  1.1936952e-008            
2.2994173e-007  1.197576e-008            
2.3483411e-007  1.1955289e-008            
2.3972649e-007  1.1957767e-008            
2.4461886e-007  1.1935503e-008            
2.4951124e-007  1.1871148e-008            
2.5440362e-007  1.1744406e-008            
2.59296e-007  1.1748945e-008            
2.6418837e-007  1.1718575e-008            
2.6908075e-007  1.1712522e-008            
2.7397313e-007  1.1642199e-008            
2.788655e-007  1.1543112e-008            
2.8375788e-007  1.1139772e-008            
2.8865026e-007  1.0639019e-008            
2.9354264e-007  1.1110953e-008            
2.9843501e-007  1.1392379e-008            
3.0332739e-007  1.1416372e-008            
3.0821977e-007  1.1460444e-008            
3.1311215e-007  1.1574194e-008            
3.1800452e-007  1.1705515e-008            
